r,fk,v2,phi,slack_float,slack_upper
4061,1523,3,-6.362481634842,-1.000000177775462E-06,-9.999994130538425E-07
4109,1541,3,-6.362481634842,-1.000000177775462E-06,-9.999994130538425E-07
4125,1547,3,-6.362481634842,-1.000000177775462E-06,-9.999994130538425E-07
4221,1583,3,7.409363269833,-1.000000177775462E-06,-9.999994130538425E-07
4285,1607,3,4.025357786069,-1.000000177775462E-06,-9.999994130538425E-07
4317,1619,3,-5.384839368903,-1.000000177775462E-06,-9.999994130538425E-07
4525,1697,3,-6.362481634842,-1.000000177775462E-06,-9.999994130538425E-07
4765,1787,3,-5.384839368903,-1.000000177775462E-06,-9.999994130538425E-07
4797,1799,3,-3.959241179513,-1.000000177775462E-06,-9.999994130538425E-07
4829,1811,3,-3.959241179513,-1.000000177775462E-06,-9.999994130538425E-07
4925,1847,3,-3.959241179513,-1.000000177775462E-06,-9.999994130538425E-07
4973,1865,3,-3.959241179513,-1.000000177775462E-06,-9.999994130538425E-07
5005,1877,3,-7.421854319817,-1.000000177775462E-06,-9.999994130538425E-07
5053,1895,3,7.124868184454,-1.000000177775462E-06,-9.999994130538425E-07
5117,1919,3,5.493382566225,-1.000000177775462E-06,-9.999994130538425E-07
5133,1925,3,-5.466569787939,-1.000000177775462E-06,-9.999994130538425E-07
5165,1937,3,-5.466569787939,-1.000000177775462E-06,-9.999994130538425E-07
5181,1943,3,-6.444212053878,-1.000000177775462E-06,-9.999994130538425E-07
5261,1973,3,-5.466569787939,-1.000000177775462E-06,-9.999994130538425E-07
5293,1985,3,-5.466569787939,-1.000000177775462E-06,-9.999994130538425E-07
5309,1991,3,-5.466569787939,-1.000000177775462E-06,-9.999994130538425E-07
5325,1997,3,-5.466569787939,-1.000000177775462E-06,-9.999994130538425E-07
5357,2009,3,-7.421854319817,-1.000000177775462E-06,-9.999994130538425E-07
5469,2051,3,-6.444212053878,-1.000000177775462E-06,-9.999994130538425E-07
5501,2063,3,-6.444212053878,-1.000000177775462E-06,-9.999994130538425E-07
5709,2141,3,-7.421854319817,-1.000000177775462E-06,-9.999994130538425E-07
5725,2147,3,-7.421854319817,-1.000000177775462E-06,-9.999994130538425E-07
5789,2171,3,-5.466569787939,-1.000000177775462E-06,-9.999994130538425E-07
5885,2207,3,4.679201138359,-1.000000177775462E-06,-9.999994130538425E-07
6333,2375,3,6.797946508309,-1.000000177775462E-06,-9.999994130538425E-07
6541,2453,3,-6.525942472914,-1.000000177775462E-06,-9.999994130538425E-07
6621,2483,3,-6.525942472914,-1.000000177775462E-06,-9.999994130538425E-07
6637,2489,3,-6.525942472914,-1.000000177775462E-06,-9.999994130538425E-07
6653,2495,3,4.924392395468,-1.000000177775462E-06,-9.999994130538425E-07
6669,2501,3,-7.503584738853,-1.000000177775462E-06,-9.999994130538425E-07
6685,2507,3,-6.525942472914,-1.000000177775462E-06,-9.999994130538425E-07
6733,2525,3,-6.525942472914,-1.000000177775462E-06,-9.999994130538425E-07
6749,2531,3,-6.525942472914,-1.000000177775462E-06,-9.999994130538425E-07
6861,2573,3,-7.503584738853,-1.000000177775462E-06,-9.999994130538425E-07
7005,2627,3,-7.503584738853,-1.000000177775462E-06,-9.999994130538425E-07
7021,2633,3,-6.525942472914,-1.000000177775462E-06,-9.999994130538425E-07
7213,2705,3,-6.525942472914,-1.000000177775462E-06,-9.999994130538425E-07
7501,2813,3,7.24590243176,-1.000000177775462E-06,-9.999994130538425E-07
7549,2831,3,-5.953829539661,-1.000000177775462E-06,-9.999994130538425E-07
7629,2861,3,-7.503584738853,-1.000000177775462E-06,-9.999994130538425E-07
7645,2867,3,-7.503584738853,-1.000000177775462E-06,-9.999994130538425E-07
8029,3011,3,-6.525942472914,-1.000000177775462E-06,-9.999994130538425E-07
8045,3017,3,-6.525942472914,-1.000000177775462E-06,-9.999994130538425E-07
197,37,4,-4.037848836053,-1.0000001244847567E-06,-9.999993597631374E-07
357,67,4,-4.201309674126,-1.0000001244847567E-06,-9.999993597631374E-07
453,85,4,-5.708638282552,-1.0000001235965783E-06,-9.999993597631374E-07
613,115,4,-4.364770512198,-1.0000001244847567E-06,-9.999993597631374E-07
709,133,4,-4.894456854686,-1.0000001235965783E-06,-9.999993597631374E-07
805,151,4,-5.872099120624,-1.0000001235965783E-06,-9.999993597631374E-07
869,163,4,-5.424143197173,-1.0000001244847567E-06,-9.999993597631374E-07
1093,205,4,-5.505873616209,-1.0000001235965783E-06,-9.999993597631374E-07
1125,211,4,-4.528231350271,-1.0000001244847567E-06,-9.999993597631374E-07
1157,217,4,-5.505873616209,-1.0000001235965783E-06,-9.999993597631374E-07
1221,229,4,-5.057917692758,-1.0000001235965783E-06,-9.999993597631374E-07
1285,241,4,-6.035559958697,-1.0000001235965783E-06,-9.999993597631374E-07
1445,271,4,-4.609961769307,-1.0000001244847567E-06,-9.999993597631374E-07
1861,349,4,-5.669334454282,-1.0000001235965783E-06,-9.999993597631374E-07
1893,355,4,-5.669334454282,-1.0000001235965783E-06,-9.999993597631374E-07
1925,361,4,-4.691692188343,-1.0000001244847567E-06,-9.999993597631374E-07
1957,367,4,-4.691692188343,-1.0000001244847567E-06,-9.999993597631374E-07
1989,373,4,-6.646976720221,-1.0000001235965783E-06,-9.999993597631374E-07
2053,385,4,-5.669334454282,-1.0000001235965783E-06,-9.999993597631374E-07
2117,397,4,-6.199020796769,-1.0000001235965783E-06,-9.999993597631374E-07
2149,403,4,-6.646976720221,-1.0000001235965783E-06,-9.999993597631374E-07
2181,409,4,-5.221378530831,-1.0000001235965783E-06,-9.999993597631374E-07
2245,421,4,-5.221378530831,-1.0000001235965783E-06,-9.999993597631374E-07
2277,427,4,-4.243736264892,-1.0000001235965783E-06,-9.999993597631374E-07
2309,433,4,-6.199020796769,-1.0000001235965783E-06,-9.999993597631374E-07
2341,439,4,-4.243736264892,-1.0000001235965783E-06,-9.999993597631374E-07
2405,451,4,-4.243736264892,-1.0000001235965783E-06,-9.999993597631374E-07
2533,475,4,-6.199020796769,-1.0000001235965783E-06,-9.999993597631374E-07
2565,481,4,-4.773422607379,-1.0000001244847567E-06,-9.999993597631374E-07
2629,493,4,-4.773422607379,-1.0000001244847567E-06,-9.999993597631374E-07
2661,499,4,-4.773422607379,-1.0000001244847567E-06,-9.999993597631374E-07
3269,613,4,-5.832795292354,-1.0000001235965783E-06,-9.999993597631374E-07
3333,625,4,-6.810437558293,-1.0000001235965783E-06,-9.999993597631374E-07
3365,631,4,-5.832795292354,-1.0000001235965783E-06,-9.999993597631374E-07
3429,643,4,-6.810437558293,-1.0000001235965783E-06,-9.999993597631374E-07
3749,703,4,7.93904961232,-1.0000001235965783E-06,-9.999993597631374E-07
3781,709,4,-6.362481634842,-1.0000001235965783E-06,-9.999993597631374E-07
3813,715,4,-6.810437558293,-1.0000001235965783E-06,-9.999993597631374E-07
3845,721,4,-5.384839368903,-1.0000001235965783E-06,-9.999993597631374E-07
3877,727,4,-5.384839368903,-1.0000001235965783E-06,-9.999993597631374E-07
4101,769,4,-6.362481634842,-1.0000001235965783E-06,-9.999993597631374E-07
4197,787,4,-4.407197102964,-1.0000001235965783E-06,-9.999993597631374E-07
4517,847,4,-6.362481634842,-1.0000001235965783E-06,-9.999993597631374E-07
4677,877,4,-4.936883445452,-1.0000001244847567E-06,-9.999993597631374E-07
4805,901,4,-4.936883445452,-1.0000001244847567E-06,-9.999993597631374E-07
4837,907,4,-4.936883445452,-1.0000001244847567E-06,-9.999993597631374E-07
5957,1117,4,-5.996256130427,-1.0000001235965783E-06,-9.999993597631374E-07
5989,1123,4,-5.996256130427,-1.0000001235965783E-06,-9.999993597631374E-07
6117,1147,4,-5.018613864488,-1.0000001244847567E-06,-9.999993597631374E-07
6181,1159,4,-5.018613864488,-1.0000001244847567E-06,-9.999993597631374E-07
6245,1171,4,-5.018613864488,-1.0000001244847567E-06,-9.999993597631374E-07
6405,1201,4,-5.018613864488,-1.0000001244847567E-06,-9.999993597631374E-07
6437,1207,4,-4.040971598549,-1.0000001244847567E-06,-9.999993597631374E-07
6469,1213,4,-5.996256130427,-1.0000001235965783E-06,-9.999993597631374E-07
6565,1231,4,-4.040971598549,-1.0000001244847567E-06,-9.999993597631374E-07
6597,1237,4,-7.503584738853,-1.0000001235965783E-06,-9.999993597631374E-07
6629,1243,4,-4.040971598549,-1.0000001244847567E-06,-9.999993597631374E-07
6661,1249,4,7.775588774248,-1.0000001235965783E-06,-9.999993597631374E-07
6725,1261,4,-6.525942472914,-1.0000001235965783E-06,-9.999993597631374E-07
6853,1285,4,-7.503584738853,-1.0000001235965783E-06,-9.999993597631374E-07
6885,1291,4,-5.548300206976,-1.0000001235965783E-06,-9.999993597631374E-07
7013,1315,4,-5.548300206976,-1.0000001235965783E-06,-9.999993597631374E-07
7077,1327,4,-5.548300206976,-1.0000001235965783E-06,-9.999993597631374E-07
7141,1339,4,-7.503584738853,-1.0000001235965783E-06,-9.999993597631374E-07
7237,1357,4,-5.548300206976,-1.0000001235965783E-06,-9.999993597631374E-07
7301,1369,4,-6.525942472914,-1.0000001235965783E-06,-9.999993597631374E-07
7333,1375,4,-6.525942472914,-1.0000001235965783E-06,-9.999993597631374E-07
7397,1387,4,-4.570657941037,-1.0000001235965783E-06,-9.999993597631374E-07
7461,1399,4,-4.570657941037,-1.0000001235965783E-06,-9.999993597631374E-07
7589,1423,4,-4.570657941037,-1.0000001235965783E-06,-9.999993597631374E-07
7717,1447,4,-5.548300206976,-1.0000001235965783E-06,-9.999993597631374E-07
8069,1513,4,-4.570657941037,-1.0000001235965783E-06,-9.999993597631374E-07
8165,1531,4,-5.100344283524,-1.0000001244847567E-06,-9.999993597631374E-07
165,31,4,2.96910786359,-1.0000001235965783E-06,-9.999993593190482E-07
293,55,4,2.805647025518,-1.0000001235965783E-06,-9.999993593190482E-07
517,97,4,2.642186187445,-1.0000001235965783E-06,-9.999993593190482E-07
741,139,4,-3.916814588747,-1.000000123152489E-06,-9.999993593190482E-07
4069,763,4,3.04771552013,-1.0000001235965783E-06,-9.999993593190482E-07
4133,775,4,3.04771552013,-1.0000001235965783E-06,-9.999993593190482E-07
5509,1033,4,2.965985101094,-1.0000001235965783E-06,-9.999993593190482E-07
7205,1351,4,2.884254682058,-1.0000001235965783E-06,-9.999993593190482E-07
7109,1333,4,-0.578358458246,-1.0000001235965783E-06,-9.999993590970035E-07
7173,1345,4,-0.578358458246,-1.0000001235965783E-06,-9.999993590970035E-07
7365,1381,4,0.399283807693,-1.0000001235965783E-06,-9.999993590970035E-07
6213,1165,4,-0.048672115758,-1.0000001235827005E-06,-9.999993590831258E-07
6373,1195,4,-0.048672115758,-1.0000001235827005E-06,-9.999993590831258E-07
933,175,4,-0.983887790931,-1.000000123485556E-06,-9.999993589859812E-07
4773,895,4,-0.983887790931,-1.000000123485556E-06,-9.999993589859812E-07
549,103,4,0.15721531308,-1.0000001234300449E-06,-9.9999935893047E-07
3525,661,4,0.114788722314,-1.0000001234022893E-06,-9.999993589027145E-07
5,1,4,-1.468024780156,-1.0000001233745337E-06,-9.99999358874959E-07
37,7,4,-2.569824055897,-1.0000001235965783E-06,-9.99999358874959E-07
69,13,4,-3.710927159908,-1.0000001235965783E-06,-9.99999358874959E-07
101,19,4,-3.344701655493,-1.000000123152489E-06,-9.99999358874959E-07
133,25,4,-3.42643207453,-1.000000123152489E-06,-9.99999358874959E-07
229,43,4,-3.589892912602,-1.000000123152489E-06,-9.99999358874959E-07
325,61,4,-4.649265597577,-1.0000001235965783E-06,-9.99999358874959E-07
485,91,4,0.686901655568,-1.0000001233745337E-06,-9.99999358874959E-07
581,109,4,2.112499844958,-1.000000123152489E-06,-9.99999358874959E-07
645,121,4,0.605171236532,-1.0000001233745337E-06,-9.99999358874959E-07
773,145,4,2.030769425922,-1.0000001235965783E-06,-9.99999358874959E-07
901,169,4,-3.468858665296,-1.0000001235965783E-06,-9.99999358874959E-07
965,181,4,-5.953829539661,-1.0000001235965783E-06,-9.99999358874959E-07
1029,193,4,1.949039006885,-1.0000001233745337E-06,-9.99999358874959E-07
1061,199,4,1.949039006885,-1.0000001233745337E-06,-9.99999358874959E-07
1189,223,4,-2.043260475906,-1.000000123152489E-06,-9.99999358874959E-07
1253,235,4,2.396994930337,-1.0000001235965783E-06,-9.99999358874959E-07
1349,253,4,0.88966632191,-1.0000001233745337E-06,-9.99999358874959E-07
1477,277,4,-6.565246301184,-1.0000001235965783E-06,-9.99999358874959E-07
1509,283,4,-3.102633160881,-1.000000123152489E-06,-9.99999358874959E-07
1541,289,4,-5.587604035246,-1.0000001235965783E-06,-9.99999358874959E-07
1573,295,4,-3.632319503368,-1.0000001235965783E-06,-9.99999358874959E-07
1605,301,4,-6.565246301184,-1.0000001235965783E-06,-9.99999358874959E-07
1637,307,4,-5.139648111794,-1.0000001235965783E-06,-9.99999358874959E-07
1669,313,4,2.3152645113,-1.0000001235965783E-06,-9.99999358874959E-07
1701,319,4,-3.632319503368,-1.0000001235965783E-06,-9.99999358874959E-07
1733,325,4,-6.117290377733,-1.0000001235965783E-06,-9.99999358874959E-07
1765,331,4,-6.117290377733,-1.0000001235965783E-06,-9.99999358874959E-07
1797,337,4,0.807935902874,-1.0000001233745337E-06,-9.99999358874959E-07
2021,379,4,-3.714049922404,-1.0000001235965783E-06,-9.99999358874959E-07
2085,391,4,1.255891826325,-1.0000001233745337E-06,-9.99999358874959E-07
2213,415,4,2.233534092264,-1.0000001235965783E-06,-9.99999358874959E-07
2373,445,4,-2.736407656466,-1.0000001235965783E-06,-9.99999358874959E-07
2501,469,4,-6.728707139257,-1.0000001235965783E-06,-9.99999358874959E-07
2597,487,4,2.681490015715,-1.000000123152489E-06,-9.99999358874959E-07
2693,505,4,-3.795780341441,-1.0000001235965783E-06,-9.99999358874959E-07
2725,511,4,-2.00083388514,-1.0000001235965783E-06,-9.99999358874959E-07
2757,517,4,1.174161407289,-1.0000001233745337E-06,-9.99999358874959E-07
2789,523,4,1.174161407289,-1.0000001233745337E-06,-9.99999358874959E-07
2821,529,4,-6.280751215806,-1.0000001235965783E-06,-9.99999358874959E-07
2853,535,4,-6.728707139257,-1.0000001235965783E-06,-9.99999358874959E-07
2885,541,4,-5.303108949867,-1.0000001235965783E-06,-9.99999358874959E-07
2917,547,4,-6.280751215806,-1.0000001235965783E-06,-9.99999358874959E-07
2949,553,4,2.151803673228,-1.0000001235965783E-06,-9.99999358874959E-07
2981,559,4,-1.840495809563,-1.0000001233745337E-06,-9.99999358874959E-07
3013,565,4,-7.258393481744,-1.0000001235965783E-06,-9.99999358874959E-07
3045,571,4,-6.280751215806,-1.0000001235965783E-06,-9.99999358874959E-07
3077,577,4,-6.280751215806,-1.0000001235965783E-06,-9.99999358874959E-07
3109,583,4,-6.280751215806,-1.0000001235965783E-06,-9.99999358874959E-07
3141,589,4,0.644475064802,-1.0000001233745337E-06,-9.99999358874959E-07
3173,595,4,-2.818138075502,-1.0000001235965783E-06,-9.99999358874959E-07
3205,601,4,-4.325466683928,-1.0000001235965783E-06,-9.99999358874959E-07
3237,607,4,-5.303108949867,-1.0000001235965783E-06,-9.99999358874959E-07
3397,637,4,-4.325466683928,-1.0000001235965783E-06,-9.99999358874959E-07
3461,649,4,2.599759596679,-1.000000123152489E-06,-9.99999358874959E-07
3493,655,4,2.599759596679,-1.000000123152489E-06,-9.99999358874959E-07
3557,667,4,2.599759596679,-1.000000123152489E-06,-9.99999358874959E-07
3589,673,4,-3.877510760477,-1.0000001235965783E-06,-9.99999358874959E-07
3621,679,4,-3.877510760477,-1.0000001235965783E-06,-9.99999358874959E-07
3909,733,4,-1.392539886112,-1.0000001233745337E-06,-9.99999358874959E-07
4005,751,4,2.070073254192,-1.0000001235965783E-06,-9.99999358874959E-07
4037,757,4,-0.414897620173,-1.0000001233745337E-06,-9.99999358874959E-07
4229,793,4,-2.899868494538,-1.0000001235965783E-06,-9.99999358874959E-07
4261,799,4,-3.429554837026,-1.000000123152489E-06,-9.99999358874959E-07
4325,811,4,1.540386911704,-1.0000001233745337E-06,-9.99999358874959E-07
4357,817,4,-5.914525711391,-1.0000001235965783E-06,-9.99999358874959E-07
4389,823,4,1.540386911704,-1.0000001233745337E-06,-9.99999358874959E-07
4453,835,4,1.540386911704,-1.0000001233745337E-06,-9.99999358874959E-07
4485,841,4,-5.914525711391,-1.0000001235965783E-06,-9.99999358874959E-07
4549,853,4,-7.869810243268,-1.0000001235965783E-06,-9.99999358874959E-07
4581,859,4,2.518029177643,-1.000000123152489E-06,-9.99999358874959E-07
4613,865,4,2.518029177643,-1.000000123152489E-06,-9.99999358874959E-07
4645,871,4,5.738573823334,-1.0000001235965783E-06,-9.99999358874959E-07
4709,883,4,-6.892167977329,-1.0000001235965783E-06,-9.99999358874959E-07
4741,889,4,2.518029177643,-1.000000123152489E-06,-9.99999358874959E-07
4965,931,4,-6.444212053878,-1.0000001235965783E-06,-9.99999358874959E-07
4997,937,4,7.857319193284,-1.0000001227083999E-06,-9.99999358874959E-07
5029,943,4,-6.444212053878,-1.0000001235965783E-06,-9.99999358874959E-07
5061,949,4,-6.444212053878,-1.0000001235965783E-06,-9.99999358874959E-07
5093,955,4,-6.892167977329,-1.0000001235965783E-06,-9.99999358874959E-07
5125,961,4,-5.466569787939,-1.0000001235965783E-06,-9.99999358874959E-07
5189,973,4,-1.474270305148,-1.0000001233745337E-06,-9.99999358874959E-07
5221,979,4,-5.466569787939,-1.0000001235965783E-06,-9.99999358874959E-07
5253,985,4,-7.421854319817,-1.0000001235965783E-06,-9.99999358874959E-07
5285,991,4,-1.474270305148,-1.0000001233745337E-06,-9.99999358874959E-07
5317,997,4,-5.466569787939,-1.0000001235965783E-06,-9.99999358874959E-07
5349,1003,4,-5.914525711391,-1.0000001235965783E-06,-9.99999358874959E-07
5413,1015,4,-6.444212053878,-1.0000001235965783E-06,-9.99999358874959E-07
5445,1021,4,-5.466569787939,-1.0000001235965783E-06,-9.99999358874959E-07
5477,1027,4,-6.444212053878,-1.0000001235965783E-06,-9.99999358874959E-07
5541,1039,4,-4.488927522001,-1.0000001235965783E-06,-9.99999358874959E-07
5605,1051,4,-2.043260475906,-1.000000123152489E-06,-9.99999358874959E-07
5637,1057,4,-2.981598913574,-1.0000001235965783E-06,-9.99999358874959E-07
5669,1063,4,-3.511285256062,-1.000000123152489E-06,-9.99999358874959E-07
5701,1069,4,-7.421854319817,-1.0000001235965783E-06,-9.99999358874959E-07
5733,1075,4,-7.421854319817,-1.0000001235965783E-06,-9.99999358874959E-07
5797,1087,4,-2.121868132446,-1.000000123152489E-06,-9.99999358874959E-07
5893,1105,4,-2.003956647636,-1.0000001235965783E-06,-9.99999358874959E-07
6021,1129,4,-6.444212053878,-1.0000001235965783E-06,-9.99999358874959E-07
6053,1135,4,-4.488927522001,-1.0000001235965783E-06,-9.99999358874959E-07
6085,1141,4,-1.026314381697,-1.0000001233745337E-06,-9.99999358874959E-07
6149,1153,4,2.436298758607,-1.000000123152489E-06,-9.99999358874959E-07
6309,1183,4,-2.572946818393,-1.0000001235965783E-06,-9.99999358874959E-07
6341,1189,4,-3.511285256062,-1.000000123152489E-06,-9.99999358874959E-07
6693,1255,4,-2.533642990123,-1.000000123152489E-06,-9.99999358874959E-07
6821,1279,4,5.411652147189,-1.0000001235965783E-06,-9.99999358874959E-07
6917,1297,4,-1.556000724184,-1.0000001233745337E-06,-9.99999358874959E-07
6949,1303,4,-1.556000724184,-1.0000001233745337E-06,-9.99999358874959E-07
7045,1321,4,-1.556000724184,-1.0000001233745337E-06,-9.99999358874959E-07
7269,1363,4,-2.775711484736,-1.000000123152489E-06,-9.99999358874959E-07
7429,1393,4,-7.055628815402,-1.0000001235965783E-06,-9.99999358874959E-07
7493,1405,4,-3.063329332611,-1.0000001235965783E-06,-9.99999358874959E-07
7525,1411,4,-7.055628815402,-1.0000001235965783E-06,-9.99999358874959E-07
7557,1417,4,-3.593015675098,-1.000000123152489E-06,-9.99999358874959E-07
7621,1429,4,-7.055628815402,-1.0000001235965783E-06,-9.99999358874959E-07
7653,1435,4,-1.798069218797,-1.0000001233745337E-06,-9.99999358874959E-07
7749,1453,4,-6.077986549463,-1.0000001235965783E-06,-9.99999358874959E-07
